subbasin,huc8,area_m2,huc8_id,pca_name,internal_mwh,colocation_mwh,hyperscale_mwh,total_mwh,scarcity_factor,plant_state,lat,lon,primary_fuel,co2_tons,water_intensity_m3_per_mwh,carbon_intensity_tons_per_mwh,water_footprint,carbon_footprint
"Lower Great Miami, Indiana, Ohio",5080002.0,3576604782.6,5080002,"PJM Interconnection, LLC",6962569.41940305,6635041.4404781700,6753524.780382930,20351135.640264100,0.1,OH,39.519989,-84.406153,COAL,3495.047,1.847267247914200,0.5827020673557850,2035113.5640264100,11858648.81061990
"Lower Great Miami, Indiana, Ohio",5080002.0,3576604782.6,5080002,"PJM Interconnection, LLC",6962569.41940305,6635041.4404781700,6753524.780382930,20351135.640264100,0.1,OH,39.4492,-84.4611,GAS,113641.251,0.797026152611596,0.9759556595349690,2035113.5640264100,19861806.006079600
"Lower Great Miami, Indiana, Ohio",5080002.0,3576604782.6,5080002,"PJM Interconnection, LLC",6962569.41940305,6635041.4404781700,6753524.780382930,20351135.640264100,0.1,OH,39.603,-84.2047,GAS,6199.78,0.797026152611596,0.8456937451498770,2035113.5640264100,17210828.11766810
Whitewater,5080003.0,3816992084.9,5080003,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463250,2788402.310736320,2838194.9652292100,10791493.122428800,0.28719278043375100,IN,40.066667,-85.013333,WIND,0.0,0.0038,0.0,3099238.9148620200,0.0
Whitewater,5080003.0,3816992084.9,5080003,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463250,2788402.310736320,2838194.9652292100,10791493.122428800,0.28719278043375100,IN,39.801111,-84.895,SOLAR,0.0,0.0076,0.0,3099238.9148620200,0.0
Whitewater,5080003.0,3816992084.9,5080003,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463250,2788402.310736320,2838194.9652292100,10791493.122428800,0.28719278043375100,IN,39.839572,-84.965682,GAS,11231.571,0.797026152611596,0.7576101854974710,3099238.9148620200,8175745.106277940
Whitewater,5080003.0,3816992084.9,5080003,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463250,2788402.310736320,2838194.9652292100,10791493.122428800,0.28719278043375100,IN,39.833452,-84.816212,SOLAR,0.0,0.0076,0.0,3099238.9148620200,0.0
Whitewater,5080003.0,3816992084.9,5080003,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463250,2788402.310736320,2838194.9652292100,10791493.122428800,0.28719278043375100,IN,39.8028,-84.8953,COAL,58048.937,1.847267247914200,1.412657865277910,3099238.9148620200,15244687.637491500
Raccoon-Symmes,5090101.0,3778868653.2,5090101,"PJM Interconnection, LLC",6962569.41940305,6635041.4404781700,6753524.780382930,20351135.640264100,0.1,OH,39.0839,-82.3328,GAS,518407.009,0.797026152611596,0.6554364953333650,2035113.5640264100,13338877.020108700
Twelvepole,5090102.0,1145640294.8,5090102,"PJM Interconnection, LLC",6962569.41940305,6635041.4404781700,6753524.780382930,20351135.640264100,0.30618921294385600,WV,38.3681,-82.5339,GAS,109924.12,0.797026152611596,0.7110871710386090,6231298.204206140,14471431.469858400
Little Scioto-Tygarts,5090103.0,2610037697.16,5090103,"PJM Interconnection, LLC",6962569.41940305,6635041.4404781700,6753524.780382930,20351135.640264100,0.1,OH,38.5731,-82.7833,GAS,3971501.433,0.9643397733378920,0.427685843296782,2035113.5640264100,8703892.608353570
Little Scioto-Tygarts,5090103.0,2610037697.16,5090103,"PJM Interconnection, LLC",6962569.41940305,6635041.4404781700,6753524.780382930,20351135.640264100,0.1,OH,38.6472,-82.8594,HYDRO,0.0,0.0,0.0,2035113.5640264100,0.0
Little Scioto-Tygarts,5090103.0,2610037697.16,5090103,"PJM Interconnection, LLC",6962569.41940305,6635041.4404781700,6753524.780382930,20351135.640264100,0.1,OH,38.596657,-82.828642,COAL,93662.971,1.847267247914200,0.3155037626150340,2035113.5640264100,6420859.867992260
Little Sandy,5090104.0,1875787505.22,5090104,"PJM Interconnection, LLC",6962569.41940305,6635041.4404781700,6753524.780382930,20351135.640264100,0.3218083430316520,KY,38.396737,-82.808819,BIOMASS,0.0,1.93755189619717,0.0,6549165.2392057900,0.0
Ohio Brush-Whiteoak,5090201.0,5438855870.23,5090201,"PJM Interconnection, LLC",6962569.41940305,6635041.4404781700,6753524.780382930,20351135.640264100,0.1,KY,38.7,-83.8181,COAL,7397391.437,0.8494799357076790,0.9517848059848750,2035113.5640264100,19369901.686940700
Ohio Brush-Whiteoak,5090201.0,5438855870.23,5090201,"PJM Interconnection, LLC",6962569.41940305,6635041.4404781700,6753524.780382930,20351135.640264100,0.1,KY,38.791431,-84.172982,HYDRO,0.0,0.0,0.0,2035113.5640264100,0.0
Ohio Brush-Whiteoak,5090201.0,5438855870.23,5090201,"PJM Interconnection, LLC",6962569.41940305,6635041.4404781700,6753524.780382930,20351135.640264100,0.1,OH,38.895,-83.903,BIOMASS,0.0,1.93755189619717,0.0,2035113.5640264100,0.0
Ohio Brush-Whiteoak,5090201.0,5438855870.23,5090201,"PJM Interconnection, LLC",6962569.41940305,6635041.4404781700,6753524.780382930,20351135.640264100,0.1,OH,38.6361,-83.6939,COAL,2253431.73,4.657858360076200,1.0846712939675800,2035113.5640264100,22074292.62863510
Ohio Brush-Whiteoak,5090201.0,5438855870.23,5090201,"PJM Interconnection, LLC",6962569.41940305,6635041.4404781700,6753524.780382930,20351135.640264100,0.1,OH,38.6903,-83.4803,COAL,1699932.364,3.00571343668208,1.1626100430251200,2035113.5640264100,23660434.682337600
Ohio Brush-Whiteoak,5090201.0,5438855870.23,5090201,"PJM Interconnection, LLC",6962569.41940305,6635041.4404781700,6753524.780382930,20351135.640264100,0.1,OH,38.8675,-84.2289,COAL,7846813.871,1.078957071958920,0.9688459163848980,2035113.5640264100,19717114.65886510
Little Miami,5090202.0,4552889996.64,5090202,"PJM Interconnection, LLC",6962569.41940305,6635041.4404781700,6753524.780382930,20351135.640264100,0.2773263841626330,OH,39.741944,-83.816944,SOLAR,0.0,0.0076,0.0,5643906.860717750,0.0
Midle Ohio-Laughery,5090203.0,3653104670.9,5090203,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463250,2788402.310736320,2838194.9652292100,10791493.122428800,0.1,IN,39.0911,-84.8669,GAS,3122249.636,0.7225081300887820,0.43794709231009800,1079149.3122428800,4726103.034652110
Midle Ohio-Laughery,5090203.0,3653104670.9,5090203,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463250,2788402.310736320,2838194.9652292100,10791493.122428800,0.1,IN,38.7795,-84.964,HYDRO,0.0,0.0,0.0,1079149.3122428800,0.0
Midle Ohio-Laughery,5090203.0,3653104670.9,5090203,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463250,2788402.310736320,2838194.9652292100,10791493.122428800,0.1,KY,38.8608,-84.6556,BIOMASS,0.001,1.93755189619717,3.02288322602098E-08,1079149.3122428800,0.3262142354351070
Midle Ohio-Laughery,5090203.0,3653104670.9,5090203,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463250,2788402.310736320,2838194.9652292100,10791493.122428800,0.1,KY,38.9036,-84.8514,COAL,3253212.863,2.472566158080560,1.1648800241339600,1079149.3122428800,12570794.768896300
Midle Ohio-Laughery,5090203.0,3653104670.9,5090203,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463250,2788402.310736320,2838194.9652292100,10791493.122428800,0.1,KY,38.7497,-85.035,COAL,11829225.518,1.745500443307280,1.0501153087896200,1079149.3122428800,11332312.132560400
Midle Ohio-Laughery,5090203.0,3653104670.9,5090203,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463250,2788402.310736320,2838194.9652292100,10791493.122428800,0.1,OH,39.134533,-84.509419,GAS,63906.013,0.797026152611596,0.3258576004717200,1079149.3122428800,3516490.0543817100
Midle Ohio-Laughery,5090203.0,3653104670.9,5090203,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463250,2788402.310736320,2838194.9652292100,10791493.122428800,0.1,OH,39.137935,-84.504948,OIL,210.183,2.06260616038318,0.8242470588235290,1079149.3122428800,8894856.466476260
Midle Ohio-Laughery,5090203.0,3653104670.9,5090203,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463250,2788402.310736320,2838194.9652292100,10791493.122428800,0.1,OH,39.1128,-84.8036,COAL,5496897.917,1.476475730289290,1.016166895710540,1079149.3122428800,10965958.066300100
Midle Ohio-Laughery,5090203.0,3653104670.9,5090203,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463250,2788402.310736320,2838194.9652292100,10791493.122428800,0.1,OH,39.3528,-84.5183,GAS,1899.079,0.797026152611596,0.694869740212221,1079149.3122428800,7498682.022484050
Midle Ohio-Laughery,5090203.0,3653104670.9,5090203,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463250,2788402.310736320,2838194.9652292100,10791493.122428800,0.1,OH,39.175,-84.5042,GAS,1761.169,0.797026152611596,0.34525955694961800,1079149.3122428800,3725866.1342746100
Licking,5100101.0,7196368864.17,5100101,"PJM Interconnection, LLC",6962569.41940305,6635041.4404781700,6753524.780382930,20351135.640264100,0.21233512924730100,KY,38.987696,-84.608172,SOLAR,0.0,0.0076,0.0,4321261.016504840,0.0
Licking,5100101.0,7196368864.17,5100101,"PJM Interconnection, LLC",6962569.41940305,6635041.4404781700,6753524.780382930,20351135.640264100,0.21233512924730100,KY,38.734218,-84.405901,BIOMASS,0.0,1.93755189619717,0.0,4321261.016504840,0.0
Licking,5100101.0,7196368864.17,5100101,"PJM Interconnection, LLC",6962569.41940305,6635041.4404781700,6753524.780382930,20351135.640264100,0.21233512924730100,KY,38.85018,-84.592263,SOLAR,0.0,0.0076,0.0,4321261.016504840,0.0
Licking,5100101.0,7196368864.17,5100101,"PJM Interconnection, LLC",6962569.41940305,6635041.4404781700,6753524.780382930,20351135.640264100,0.21233512924730100,KY,38.85018,-84.592263,SOLAR,0.0,0.0076,0.0,4321261.016504840,0.0
South Fork Licking,5100102.0,2401483854.12,5100102,"PJM Interconnection, LLC",6962569.41940305,6635041.4404781700,6753524.780382930,20351135.640264100,0.27054146845363200,KY,38.027241,-84.254726,SOLAR,0.0,0.0076,0.0,5505826.120816110,0.0
North Fork Kentucky,5100201.0,3428884057.55,5100201,"PJM Interconnection, LLC",6962569.41940305,6635041.4404781700,6753524.780382930,20351135.640264100,0.2027396125957870,,,,,,,,4125981.3555914700,
Middle Fork Kentucky,5100202.0,1448164493.88,5100202,"PJM Interconnection, LLC",6962569.41940305,6635041.4404781700,6753524.780382930,20351135.640264100,0.2718401303733320,,,,,,,,5532255.365694770,
South Fork Kentucky,5100203.0,1937287677.47,5100203,"PJM Interconnection, LLC",6962569.41940305,6635041.4404781700,6753524.780382930,20351135.640264100,0.26827163850219200,,,,,,,,5459632.503594020,
Upper Kentucky,5100204.0,2832792443.43,5100204,"PJM Interconnection, LLC",6962569.41940305,6635041.4404781700,6753524.780382930,20351135.640264100,0.1,KY,37.741111,-83.988889,BIOMASS,0.0,1.93755189619717,0.0,2035113.5640264100,0.0
Lower Kentucky,5100205.0,8393847257.31,5100205,Los Angeles Department of Water and Power,354355.5494702180,250104.2980839290,254570.3963997070,859030.243953854,0.12691245836452700,KY,38.751822,-84.613255,SOLAR,0.0,0.0076,0.0,109021.64006966300,0.0
Lower Kentucky,5100205.0,8393847257.31,5100205,Los Angeles Department of Water and Power,354355.5494702180,250104.2980839290,254570.3963997070,859030.243953854,0.12691245836452700,KY,37.7864,-84.7028,HYDRO,0.0,0.0,0.0,109021.64006966300,0.0
Lower Kentucky,5100205.0,8393847257.31,5100205,Los Angeles Department of Water and Power,354355.5494702180,250104.2980839290,254570.3963997070,859030.243953854,0.12691245836452700,KY,37.78831,-84.71257,COAL,2826237.957,2.384245873822550,1.1111767098816200,109021.64006966300,954534.4001654520
Lower Kentucky,5100205.0,8393847257.31,5100205,Los Angeles Department of Water and Power,354355.5494702180,250104.2980839290,254570.3963997070,859030.243953854,0.12691245836452700,KY,38.345278,-84.548889,BIOMASS,0.0,1.93755189619717,0.0,109021.64006966300,0.0
Lower Kentucky,5100205.0,8393847257.31,5100205,Los Angeles Department of Water and Power,354355.5494702180,250104.2980839290,254570.3963997070,859030.243953854,0.12691245836452700,KY,37.8297,-84.7247,HYDRO,0.0,0.0,0.0,109021.64006966300,0.0
Lower Kentucky,5100205.0,8393847257.31,5100205,Los Angeles Department of Water and Power,354355.5494702180,250104.2980839290,254570.3963997070,859030.243953854,0.12691245836452700,KY,37.8833,-84.1017,GAS,289865.746,0.797026152611596,0.7348214342752700,109021.64006966300,631233.835948006
Upper Green,5110001.0,8133873064.91,5110001,"PJM Interconnection, LLC",6962569.41940305,6635041.4404781700,6753524.780382930,20351135.640264100,0.24149106270044000,KY,37.3208,-85.3611,BIOMASS,28.652,1.93755189619717,0.013483294117647100,4914617.3729282000,274400.34746581100
Barren,5110002.0,5866421571.35,5110002,Tennessee Valley Authority,667659.7386127470,910198.7264191580,926452.5410198470,2504311.006051750,0.24709721829955100,KY,36.9874,-85.9575,BIOMASS,0.0,1.93755189619717,0.0,618808.2833523380,0.0
Middle Green,5110003.0,2661482807.53,5110003,Tennessee Valley Authority,667659.7386127470,910198.7264191580,926452.5410198470,2504311.006051750,0.1,KY,37.4497,-87.0806,COAL,2739908.621,2.360027287948020,1.214338635826760,250431.1006051750,3041081.6107748100
Middle Green,5110003.0,2661482807.53,5110003,Tennessee Valley Authority,667659.7386127470,910198.7264191580,926452.5410198470,2504311.006051750,0.1,KY,37.2608,-86.9783,COAL,7219606.152,1.847267247914200,0.7441004305917410,250431.1006051750,1863458.8979387400
Rough,5110004.0,2799618361.76,5110004,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463250,2788402.310736320,2838194.9652292100,10791493.122428800,0.2551109075687560,,,,,,,,2753027.6044847900,
Lower Green,5110005.0,2390707322.67,5110005,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463250,2788402.310736320,2838194.9652292100,10791493.122428800,0.1,KY,37.6469,-87.5028,COAL,866637.152,5.98094007117381,1.3354492994816200,1079149.3122428800,14411491.930708300
Lower Green,5110005.0,2390707322.67,5110005,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463250,2788402.310736320,2838194.9652292100,10791493.122428800,0.1,KY,37.6461,-87.5,COAL,3633916.343,3.088571631189980,1.187904520548210,1079149.3122428800,12819263.463598100
Pond,5110006.0,2064755130.32,5110006,Los Angeles Department of Water and Power,354355.5494702180,250104.2980839290,254570.3963997070,859030.243953854,0.2625409993448420,,,,,,,,225530.6587150880,
Upper Wabash,5120101.0,4230048382.99,5120101,"PJM Interconnection, LLC",6962569.41940305,6635041.4404781700,6753524.780382930,20351135.640264100,0.21843702199898300,IN,40.767778,-86.045556,SOLAR,0.0,0.0076,0.0,4445441.4635566600,0.0
Upper Wabash,5120101.0,4230048382.99,5120101,"PJM Interconnection, LLC",6962569.41940305,6635041.4404781700,6753524.780382930,20351135.640264100,0.21843702199898300,IN,40.721322,-86.342144,BIOMASS,0.001,1.93755189619717,4.87495734412324E-08,4445441.4635566600,0.9921091815075390
Upper Wabash,5120101.0,4230048382.99,5120101,"PJM Interconnection, LLC",6962569.41940305,6635041.4404781700,6753524.780382930,20351135.640264100,0.21843702199898300,IN,40.7551,-86.0575,OIL,15.733,2.06260616038318,0.7866500000000000,4445441.4635566600,16009220.851413800
Upper Wabash,5120101.0,4230048382.99,5120101,"PJM Interconnection, LLC",6962569.41940305,6635041.4404781700,6753524.780382930,20351135.640264100,0.21843702199898300,OH,40.540556,-84.590556,SOLAR,0.0,0.0076,0.0,4445441.4635566600,0.0
Salamonie,5120102.0,1450702426.95,5120102,"PJM Interconnection, LLC",6962569.41940305,6635041.4404781700,6753524.780382930,20351135.640264100,0.4033053043242570,IN,40.379703,-85.088192,BIOMASS,0.0,1.93755189619717,0.0,8207720.952740970,0.0
Salamonie,5120102.0,1450702426.95,5120102,"PJM Interconnection, LLC",6962569.41940305,6635041.4404781700,6753524.780382930,20351135.640264100,0.4033053043242570,IN,40.6206,-85.3057,GAS,129195.846,0.797026152611596,0.6072774388237620,8207720.952740970,12358785.528774600
Mississinewa,5120103.0,2114939696.69,5120103,"PJM Interconnection, LLC",6962569.41940305,6635041.4404781700,6753524.780382930,20351135.640264100,0.39300806181733300,IN,40.319,-84.9769,WIND,0.0,0.0038,0.0,7998160.373761860,0.0
Mississinewa,5120103.0,2114939696.69,5120103,"PJM Interconnection, LLC",6962569.41940305,6635041.4404781700,6753524.780382930,20351135.640264100,0.39300806181733300,IN,40.51,-85.64,SOLAR,0.0,0.0076,0.0,7998160.373761860,0.0
Eel,5120104.0,2112878374.6,5120104,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463250,2788402.310736320,2838194.9652292100,10791493.122428800,0.41506910452768500,,,,,,,,4479215.386843180,
Eel,5120104.0,2112878374.6,5120104,"PJM Interconnection, LLC",6962569.41940305,6635041.4404781700,6753524.780382930,20351135.640264100,0.41506910452768500,,,,,,,,8447127.646325890,
Middle Wabash-Deer,5120105.0,1732773380.9,5120105,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463250,2788402.310736320,2838194.9652292100,10791493.122428800,0.1,,,,,,,,1079149.3122428800,
Middle Wabash-Deer,5120105.0,1732773380.9,5120105,"PJM Interconnection, LLC",6962569.41940305,6635041.4404781700,6753524.780382930,20351135.640264100,0.1,,,,,,,,2035113.5640264100,
Tippecanoe,5120106.0,5049451737.86,5120106,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463250,2788402.310736320,2838194.9652292100,10791493.122428800,0.39768817256050600,IN,40.765611,-86.879682,BIOMASS,22.014,1.93755189619717,0.0006320776023844260,4291649.179057970,6821.061098972810
Tippecanoe,5120106.0,5049451737.86,5120106,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463250,2788402.310736320,2838194.9652292100,10791493.122428800,0.39768817256050600,IN,40.885556,-86.704444,BIOMASS,0.0,1.93755189619717,0.0,4291649.179057970,0.0
Tippecanoe,5120106.0,5049451737.86,5120106,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463250,2788402.310736320,2838194.9652292100,10791493.122428800,0.39768817256050600,IN,40.6778,-87.0328,WIND,0.0,0.0038,0.0,4291649.179057970,0.0
Tippecanoe,5120106.0,5049451737.86,5120106,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463250,2788402.310736320,2838194.9652292100,10791493.122428800,0.39768817256050600,IN,40.6275,-86.935,WIND,0.0,0.0038,0.0,4291649.179057970,0.0
Tippecanoe,5120106.0,5049451737.86,5120106,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463250,2788402.310736320,2838194.9652292100,10791493.122428800,0.39768817256050600,IN,40.716111,-87.021111,WIND,0.0,0.0038,0.0,4291649.179057970,0.0
Tippecanoe,5120106.0,5049451737.86,5120106,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463250,2788402.310736320,2838194.9652292100,10791493.122428800,0.39768817256050600,IN,40.692552,-87.127011,WIND,0.0,0.0038,0.0,4291649.179057970,0.0
Tippecanoe,5120106.0,5049451737.86,5120106,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463250,2788402.310736320,2838194.9652292100,10791493.122428800,0.39768817256050600,IN,40.7803,-86.76,HYDRO,0.0,211.9805890477440,0.0,4291649.179057970,0.0
Tippecanoe,5120106.0,5049451737.86,5120106,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463250,2788402.310736320,2838194.9652292100,10791493.122428800,0.39768817256050600,IN,40.6564,-86.7528,HYDRO,0.0,213.1223955122670,0.0,4291649.179057970,0.0
Wildcat,5120107.0,2084394469.58,5120107,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463250,2788402.310736320,2838194.9652292100,10791493.122428800,0.3795822142965040,IN,40.473,-86.146,SOLAR,0.0,0.0076,0.0,4096258.85497701,0.0
Wildcat,5120107.0,2084394469.58,5120107,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463250,2788402.310736320,2838194.9652292100,10791493.122428800,0.3795822142965040,IN,40.4439,-86.86,GAS,19346.149,0.797026152611596,0.5158678678070110,4096258.85497701,5566984.547521350
Wildcat,5120107.0,2084394469.58,5120107,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463250,2788402.310736320,2838194.9652292100,10791493.122428800,0.3795822142965040,IN,40.349444,-85.843056,WIND,0.0,0.0038,0.0,4096258.85497701,0.0
Middle Wabash-Little Vermilion,5120108.0,5891512695.73,5120108,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463250,2788402.310736320,2838194.9652292100,10791493.122428800,0.1,IN,40.4175,-86.8447,GAS,24560.627,0.797026152611596,0.6782829506609800,1079149.3122428800,7319685.797118670
Middle Wabash-Little Vermilion,5120108.0,5891512695.73,5120108,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463250,2788402.310736320,2838194.9652292100,10791493.122428800,0.1,IN,39.9242,-87.4244,COAL,6307471.078,1.38087128550146,1.0370306012158000,1079149.3122428800,11191108.600768500
Middle Wabash-Little Vermilion,5120108.0,5891512695.73,5120108,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463250,2788402.310736320,2838194.9652292100,10791493.122428800,0.1,IN,40.583889,-87.3336,WIND,0.0,0.0038,0.0,1079149.3122428800,0.0
Middle Wabash-Little Vermilion,5120108.0,5891512695.73,5120108,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463250,2788402.310736320,2838194.9652292100,10791493.122428800,0.1,IN,40.6431,-87.0242,WIND,0.0,0.0038,0.0,1079149.3122428800,0.0
Middle Wabash-Little Vermilion,5120108.0,5891512695.73,5120108,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463250,2788402.310736320,2838194.9652292100,10791493.122428800,0.1,IN,40.5986,-87.0194,WIND,0.0,0.0038,0.0,1079149.3122428800,0.0
Middle Wabash-Little Vermilion,5120108.0,5891512695.73,5120108,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463250,2788402.310736320,2838194.9652292100,10791493.122428800,0.1,IN,40.4172,-86.9122,GAS,48637.175,0.797026152611596,0.38898625573512100,1079149.3122428800,4197742.503484880
Middle Wabash-Little Vermilion,5120108.0,5891512695.73,5120108,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463250,2788402.310736320,2838194.9652292100,10791493.122428800,0.1,IN,39.922328,-87.446358,GAS,186762.382,0.797026152611596,0.7679468990160240,1079149.3122428800,8287293.67912193
Vermilion,5120109.0,3708426750.6,5120109,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463250,2788402.310736320,2838194.9652292100,10791493.122428800,0.4205617434342060,IL,40.211667,-87.878333,WIND,0.0,0.0038,0.0,4538489.161826890,0.0
Vermilion,5120109.0,3708426750.6,5120109,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463250,2788402.310736320,2838194.9652292100,10791493.122428800,0.4205617434342060,IL,40.46405,-88.021517,WIND,0.0,0.0038,0.0,4538489.161826890,0.0
Vermilion,5120109.0,3708426750.6,5120109,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463250,2788402.310736320,2838194.9652292100,10791493.122428800,0.4205617434342060,IL,40.106125,-87.653818,GAS,54329.889,0.797026152611596,0.6369271864009380,4538489.161826890,6873395.351533630
Vermilion,5120109.0,3708426750.6,5120109,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463250,2788402.310736320,2838194.9652292100,10791493.122428800,0.4205617434342060,IL,40.105169,-88.241528,GAS,85326.976,0.797026152611596,0.38508743642712400,4538489.161826890,4155668.4217370400
Sugar,5120110.0,2101235202.43,5120110,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463250,2788402.310736320,2838194.9652292100,10791493.122428800,0.3791157648452790,IN,40.053056,-86.887222,SOLAR,0.0,0.0076,0.0,4091225.168932160,0.0
Sugar,5120110.0,2101235202.43,5120110,"PJM Interconnection, LLC",6962569.41940305,6635041.4404781700,6753524.780382930,20351135.640264100,0.3791157648452790,IN,40.053056,-86.887222,SOLAR,0.0,0.0076,0.0,7715436.353728770,0.0
Middle Wabash-Busseron,5120111.0,5252934435.09,5120111,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463250,2788402.310736320,2838194.9652292100,10791493.122428800,0.1,IL,39.392138,-87.68513,OIL,94.728,2.06260616038318,0.6532875408615050,1079149.3122428800,7049948.004175340
Middle Wabash-Busseron,5120111.0,5252934435.09,5120111,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463250,2788402.310736320,2838194.9652292100,10791493.122428800,0.1,IN,39.59458,-87.474,SOLAR,0.0,0.0076,0.0,1079149.3122428800,0.0
Middle Wabash-Busseron,5120111.0,5252934435.09,5120111,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463250,2788402.310736320,2838194.9652292100,10791493.122428800,0.1,IN,39.0694,-87.5108,COAL,6286016.53,1.847267247914200,1.0708172787821000,1079149.3122428800,11555717.299354900
Middle Wabash-Busseron,5120111.0,5252934435.09,5120111,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463250,2788402.310736320,2838194.9652292100,10791493.122428800,0.1,IN,39.52086,-87.18155,SOLAR,0.0,0.0076,0.0,1079149.3122428800,0.0
Middle Wabash-Busseron,5120111.0,5252934435.09,5120111,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463250,2788402.310736320,2838194.9652292100,10791493.122428800,0.1,IN,39.3931,-87.5108,GAS,1289771.186,1.567724408208890,0.4387584219992360,1079149.3122428800,4734858.493412460
Middle Wabash-Busseron,5120111.0,5252934435.09,5120111,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463250,2788402.310736320,2838194.9652292100,10791493.122428800,0.1,IN,39.13199,-87.41383,SOLAR,0.0,0.0076,0.0,1079149.3122428800,0.0
Middle Wabash-Busseron,5120111.0,5252934435.09,5120111,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463250,2788402.310736320,2838194.9652292100,10791493.122428800,0.1,IN,39.53,-87.4247,GAS,59085.434,0.797026152611596,0.6894691062697640,1079149.3122428800,7440401.118437280
Embarras,5120112.0,6308816329.5,5120112,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463250,2788402.310736320,2838194.9652292100,10791493.122428800,0.3831651184060540,IL,39.310555,-87.992592,OIL,29.501,2.06260616038318,0.893969696969697,4134923.7400335400,9647267.836508220
Embarras,5120112.0,6308816329.5,5120112,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463250,2788402.310736320,2838194.9652292100,10791493.122428800,0.3831651184060540,IL,40.089797,-88.243573,SOLAR,3.159,0.0076,0.009572727272727270,4134923.7400335400,103304.02052652300
Lower Wabash,5120113.0,3396619639.75,5120113,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463250,2788402.310736320,2838194.9652292100,10791493.122428800,0.1,IN,38.372222,-87.765833,COAL,18008758.412,1.847267247914200,1.0213794048605700,1079149.3122428800,11022208.822943200
Lower Wabash,5120113.0,3396619639.75,5120113,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463250,2788402.310736320,2838194.9652292100,10791493.122428800,0.1,IN,38.1492,-87.548212,SOLAR,0.0,0.0076,0.0,1079149.3122428800,0.0
Little Wabash,5120114.0,5547815785.42,5120114,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463250,2788402.310736320,2838194.9652292100,10791493.122428800,0.24923789708195200,IL,39.068747,-88.755547,OIL,61.374,2.06260616038318,0.8524166666666670,2689649.0522084900,9198848.595777000
Little Wabash,5120114.0,5547815785.42,5120114,"Midcontinent Independent Transmission System Operator, Inc..",5164895.846463250,2788402.310736320,2838194.9652292100,10791493.122428800,0.24923789708195200,IL,38.0967,-88.1631,OIL,141.596,2.06260616038318,0.8137701149425290,2689649.0522084900,8781794.598640370
